AID,GID,NID,CONTRIBUTOR
13359,1213,2128,"NNP GZC Car '17WHITE', Person 'C'"
10303,7874,496,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10778,8177,336,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12621,3253,1138,"NNP GZC Car '1WHITE', Person 'B'"
18664,4287,1859,"NNP GZC Car '2RED', Person 'B'"
16740,2971,716,"NNP GZC Car '1RED', Person 'B'"
14977,1566,1493,"NNP GZC Car '1PURPLE', Person 'A'"
14972,2210,1856,"NNP GZC Car '1PURPLE', Person 'D'"
13069,6969,2181,"NNP GZC Car '6WHITE', Person 'B'"
14623,1786,1548,"NNP GZC Car '1PURPLE', Person 'B'"
10230,7839,310,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18356,4490,504,"NNP GZC Car '2RED', Person 'C'"
12679,3242,1140,"NNP GZC Car '1WHITE', Person 'B'"
17225,3029,1500,"NNP GZC Car '1RED', Person 'B'"
15099,1614,1569,"NNP GZC Car '1PURPLE', Person 'A'"
12791,5501,1723,"NNP GZC Car '3WHITE', Person 'A'"
12118,3528,1051,"NNP GZC Car '25PURPLE', Person 'A'"
12922,5338,544,"NNP GZC Car '3WHITE', Person 'A'"
16845,2805,726,"NNP GZC Car '1RED', Person 'B'"
17150,2711,679,"NNP GZC Car '1RED', Person 'A'"
10186,7811,282,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10639,8090,363,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11226,8576,735,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12002,9283,1028,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13796,6133,1861,"NNP GZC Car '5WHITE', Person 'A'"
13169,7036,1305,"NNP GZC Car '6WHITE', Person 'B'"
14674,1653,1556,"NNP GZC Car '1PURPLE', Person 'A'"
10907,8286,543,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
17755,6300,1859,"NNP GZC Car '6RED', Person 'A'"
14471,5242,2158,"NNP GZC Car '3RED', Person 'B'"
14201,711,1720,"NNP GZC Car '14WHITE', Person 'A'"
13527,6132,1461,"NNP GZC Car '5WHITE', Person 'A'"
16252,5036,1999,"NNP GZC Car '3RED', Person 'A'"
18204,4588,1887,"NNP GZC Car '2RED', Person 'C'"
17609,6351,2026,"NNP GZC Car '6RED', Person 'A'"
12272,1470,1976,"NNP GZC Car '1BLUE', Person 'D'"
12343,1251,876,"NNP GZC Car '1BLUE', Person 'A'"
10709,8130,384,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14269,2400,1512,"NNP GZC Car '1PURPLE', Person 'D'"
16734,2884,1996,"NNP GZC Car '1RED', Person 'B'"
15075,1525,1549,"NNP GZC Car '1PURPLE', Person 'A'"
12278,1385,667,"NNP GZC Car '1BLUE', Person 'C'"
14922,2290,1546,"NNP GZC Car '1PURPLE', Person 'D'"
12740,3446,1248,"NNP GZC Car '1WHITE', Person 'C'"
16671,7511,1620,"NNP GZC Car '8WHITE', Person 'A'"
12223,3501,328,"NNP GZC Car '25PURPLE', Person 'A'"
15147,1530,1501,"NNP GZC Car '1PURPLE', Person 'A'"
17890,4229,891,"NNP GZC Car '2RED', Person 'B'"
10660,8097,1541,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13217,5847,1441,"NNP GZC Car '4WHITE', Person 'A'"
14770,2373,1702,"NNP GZC Car '1PURPLE', Person 'D'"
11114,8487,788,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14730,2365,1519,"NNP GZC Car '1PURPLE', Person 'D'"
11323,8665,726,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17325,2876,298,"NNP GZC Car '1RED', Person 'B'"
11866,9057,922,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15616,1046,1652,"NNP GZC Car '15WHITE', Person 'D'"
11965,9145,352,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17367,6567,2024,"NNP GZC Car '6RED', Person 'B'"
13128,6976,1323,"NNP GZC Car '6WHITE', Person 'B'"
12333,1413,1380,"NNP GZC Car '1BLUE', Person 'C'"
13808,6140,1432,"NNP GZC Car '5WHITE', Person 'A'"
11168,8534,2094,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12565,3116,1151,"NNP GZC Car '1WHITE', Person 'A'"
15610,1022,1647,"NNP GZC Car '15WHITE', Person 'D'"
11861,9061,919,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14746,2241,1546,"NNP GZC Car '1PURPLE', Person 'D'"
12483,4916,1102,"NNP GZC Car '2WHITE', Person 'A'"
14161,739,1921,"NNP GZC Car '14WHITE', Person 'A'"
14017,1874,1560,"NNP GZC Car '1PURPLE', Person 'B'"
13997,2470,2182,"NNP GZC Car '1PURPLE', Person 'D'"
18457,4285,1859,"NNP GZC Car '2RED', Person 'B'"
12395,1419,1028,"NNP GZC Car '1BLUE', Person 'C'"
12839,5331,1720,"NNP GZC Car '3WHITE', Person 'A'"
12669,3355,1173,"NNP GZC Car '1WHITE', Person 'C'"
12704,3126,1202,"NNP GZC Car '1WHITE', Person 'A'"
15196,1606,1519,"NNP GZC Car '1PURPLE', Person 'A'"
15312,2254,717,"NNP GZC Car '1PURPLE', Person 'D'"
14701,1844,1539,"NNP GZC Car '1PURPLE', Person 'B'"
18045,4123,489,"NNP GZC Car '2RED', Person 'B'"
16458,7445,1995,"NNP GZC Car '8WHITE', Person 'A'"
11502,8791,447,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14222,727,1686,"NNP GZC Car '14WHITE', Person 'A'"
10220,7833,521,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14579,1654,1521,"NNP GZC Car '1PURPLE', Person 'A'"
14873,2009,1799,"NNP GZC Car '1PURPLE', Person 'B'"
14087,2259,1638,"NNP GZC Car '1PURPLE', Person 'D'"
12439,4903,865,"NNP GZC Car '2WHITE', Person 'A'"
13275,349,1766,"NNP GZC Car '12WHITE', Person 'A'"
10361,7917,489,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17975,4036,1867,"NNP GZC Car '2RED', Person 'B'"
11685,8960,822,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13520,6160,547,"NNP GZC Car '5WHITE', Person 'A'"
13964,1631,1560,"NNP GZC Car '1PURPLE', Person 'A'"
15375,1547,717,"NNP GZC Car '1PURPLE', Person 'A'"
13053,6966,1274,"NNP GZC Car '6WHITE', Person 'B'"
12720,3236,1169,"NNP GZC Car '1WHITE', Person 'B'"
13916,7809,282,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15111,2489,1497,"NNP GZC Car '1PURPLE', Person 'D'"
15090,2392,1552,"NNP GZC Car '1PURPLE', Person 'D'"
10674,8105,1541,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12803,5490,1730,"NNP GZC Car '3WHITE', Person 'A'"
11819,9028,796,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14561,2277,1552,"NNP GZC Car '1PURPLE', Person 'D'"
10787,8180,346,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10579,8050,338,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10589,8054,347,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15797,1641,883,"NNP GZC Car '1PURPLE', Person 'A'"
17526,6585,2027,"NNP GZC Car '6RED', Person 'B'"
10911,8291,541,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12057,9241,991,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12745,3377,1161,"NNP GZC Car '1WHITE', Person 'C'"
12456,4917,1102,"NNP GZC Car '2WHITE', Person 'A'"
15781,1651,1799,"NNP GZC Car '1PURPLE', Person 'A'"
17274,2740,1507,"NNP GZC Car '1RED', Person 'B'"
16464,7551,329,"NNP GZC Car '8WHITE', Person 'A'"
12346,1445,1689,"NNP GZC Car '1BLUE', Person 'C'"
17682,6380,2011,"NNP GZC Car '6RED', Person 'A'"
15815,2003,1799,"NNP GZC Car '1PURPLE', Person 'B'"
12544,3451,1135,"NNP GZC Car '1WHITE', Person 'C'"
13919,7810,282,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
16205,5177,2096,"NNP GZC Car '3RED', Person 'B'"
11627,8890,658,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14591,2244,1551,"NNP GZC Car '1PURPLE', Person 'D'"
11063,8448,781,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11708,8916,835,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11768,9008,869,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14724,1562,1561,"NNP GZC Car '1PURPLE', Person 'A'"
14125,772,1563,"NNP GZC Car '14WHITE', Person 'A'"
17887,4473,1909,"NNP GZC Car '2RED', Person 'C'"
15545,156,789,"NNP GZC Car '11WHITE', Person 'A'"
14380,1967,1697,"NNP GZC Car '1PURPLE', Person 'B'"
11447,8740,625,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10842,8223,537,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12991,4960,1745,"NNP GZC Car '3PURPLE', Person 'A'"
14913,2310,1493,"NNP GZC Car '1PURPLE', Person 'D'"
16218,5141,1977,"NNP GZC Car '3RED', Person 'A'"
14425,2213,1635,"NNP GZC Car '1PURPLE', Person 'D'"
11335,8672,745,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15835,1603,1484,"NNP GZC Car '1PURPLE', Person 'A'"
18096,3953,881,"NNP GZC Car '2RED', Person 'A'"
11328,8667,752,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14601,1965,696,"NNP GZC Car '1PURPLE', Person 'B'"
10669,8102,1523,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10704,8126,376,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17020,3025,1921,"NNP GZC Car '1RED', Person 'B'"
13071,6832,1348,"NNP GZC Car '6WHITE', Person 'B'"
12723,3151,1262,"NNP GZC Car '1WHITE', Person 'A'"
14257,2209,839,"NNP GZC Car '1PURPLE', Person 'D'"
14424,2418,824,"NNP GZC Car '1PURPLE', Person 'D'"
10947,8311,467,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12068,9289,1031,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17280,2890,1564,"NNP GZC Car '1RED', Person 'B'"
18301,4315,1876,"NNP GZC Car '2RED', Person 'B'"
12766,1317,892,"NNP GZC Car '1BLUE', Person 'B'"
13603,7341,716,"NNP GZC Car '7WHITE', Person 'B'"
10234,7840,521,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12515,3140,1245,"NNP GZC Car '1WHITE', Person 'A'"
12123,3535,1062,"NNP GZC Car '25PURPLE', Person 'A'"
13619,7345,533,"NNP GZC Car '7WHITE', Person 'B'"
13863,5665,801,"NNP GZC Car '4RED', Person 'A'"
15628,828,1655,"NNP GZC Car '15WHITE', Person 'A'"
11855,9062,1964,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15149,2419,824,"NNP GZC Car '1PURPLE', Person 'D'"
12961,5480,1206,"NNP GZC Car '3WHITE', Person 'A'"
17068,2940,607,"NNP GZC Car '1RED', Person 'B'"
17518,6532,1892,"NNP GZC Car '6RED', Person 'B'"
11372,8697,620,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13526,6132,1863,"NNP GZC Car '5WHITE', Person 'A'"
11797,8983,885,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11874,9069,924,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14340,2054,1504,"NNP GZC Car '1PURPLE', Person 'C'"
10884,8261,950,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11948,9147,338,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18359,4239,868,"NNP GZC Car '2RED', Person 'B'"
11206,8563,731,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10349,7909,581,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12702,3277,1142,"NNP GZC Car '1WHITE', Person 'B'"
12036,9247,999,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10438,7971,457,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15063,2371,1496,"NNP GZC Car '1PURPLE', Person 'D'"
15363,1521,1554,"NNP GZC Car '1PURPLE', Person 'A'"
17034,2894,2002,"NNP GZC Car '1RED', Person 'B'"
14796,1640,355,"NNP GZC Car '1PURPLE', Person 'A'"
13357,1210,2134,"NNP GZC Car '17WHITE', Person 'C'"
11170,8536,799,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17040,2676,1949,"NNP GZC Car '1RED', Person 'A'"
10512,8019,335,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16956,2969,652,"NNP GZC Car '1RED', Person 'B'"
14088,2259,1552,"NNP GZC Car '1PURPLE', Person 'D'"
14979,1973,1384,"NNP GZC Car '1PURPLE', Person 'B'"
13258,7770,1362,"NNP GZC Car '9WHITE', Person 'A'"
10701,8124,376,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17884,3697,1857,"NNP GZC Car '2RED', Person 'A'"
15402,524,1179,"NNP GZC Car '13WHITE', Person 'B'"
16484,7601,1768,"NNP GZC Car '8WHITE', Person 'A'"
13356,1203,2128,"NNP GZC Car '17WHITE', Person 'C'"
12553,3117,1151,"NNP GZC Car '1WHITE', Person 'A'"
12995,4979,1749,"NNP GZC Car '3PURPLE', Person 'B'"
14356,1943,1976,"NNP GZC Car '1PURPLE', Person 'B'"
10256,7850,463,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14797,1640,1717,"NNP GZC Car '1PURPLE', Person 'A'"
14038,1762,1719,"NNP GZC Car '1PURPLE', Person 'B'"
10711,8130,377,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11316,8661,537,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15049,1656,1523,"NNP GZC Car '1PURPLE', Person 'A'"
15780,1651,1686,"NNP GZC Car '1PURPLE', Person 'A'"
16201,5037,1999,"NNP GZC Car '3RED', Person 'A'"
12682,3111,1151,"NNP GZC Car '1WHITE', Person 'A'"
10555,8042,407,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10861,8243,510,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
16256,5254,801,"NNP GZC Car '3RED', Person 'B'"
14987,2152,776,"NNP GZC Car '1PURPLE', Person 'D'"
11561,8843,664,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13152,6979,1332,"NNP GZC Car '6WHITE', Person 'B'"
15221,2458,2165,"NNP GZC Car '1PURPLE', Person 'D'"
15512,325,987,"NNP GZC Car '11WHITE', Person 'A'"
17167,2786,1958,"NNP GZC Car '1RED', Person 'B'"
11162,8527,507,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10613,8066,340,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12882,5452,1728,"NNP GZC Car '3WHITE', Person 'A'"
15324,1955,1560,"NNP GZC Car '1PURPLE', Person 'B'"
18073,3988,793,"NNP GZC Car '2RED', Person 'A'"
12780,1254,1386,"NNP GZC Car '1BLUE', Person 'A'"
10286,7863,296,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10599,8060,353,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11575,8850,668,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15830,1904,1485,"NNP GZC Car '1PURPLE', Person 'B'"
17838,6690,2016,"NNP GZC Car '6RED', Person 'B'"
15974,583,1838,"NNP GZC Car '13WHITE', Person 'B'"
11217,8569,739,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15050,1656,1514,"NNP GZC Car '1PURPLE', Person 'A'"
13215,7073,365,"NNP GZC Car '6WHITE', Person 'B'"
16933,3002,1946,"NNP GZC Car '1RED', Person 'B'"
15116,1660,1384,"NNP GZC Car '1PURPLE', Person 'A'"
18182,4806,791,"NNP GZC Car '2RED', Person 'D'"
14871,2398,1546,"NNP GZC Car '1PURPLE', Person 'D'"
12870,5511,2175,"NNP GZC Car '3WHITE', Person 'A'"
10390,7942,275,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10602,8062,348,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13540,6234,1394,"NNP GZC Car '5WHITE', Person 'A'"
17632,6528,2043,"NNP GZC Car '6RED', Person 'B'"
16721,3055,1955,"NNP GZC Car '1RED', Person 'B'"
13801,6182,1880,"NNP GZC Car '5WHITE', Person 'A'"
14998,1526,1548,"NNP GZC Car '1PURPLE', Person 'A'"
12531,3447,1155,"NNP GZC Car '1WHITE', Person 'C'"
13228,5846,1451,"NNP GZC Car '4WHITE', Person 'A'"
11390,8711,533,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12752,1431,1012,"NNP GZC Car '1BLUE', Person 'C'"
14613,2467,1534,"NNP GZC Car '1PURPLE', Person 'D'"
18186,4675,1866,"NNP GZC Car '2RED', Person 'C'"
15533,105,1818,"NNP GZC Car '11WHITE', Person 'A'"
13097,6937,1336,"NNP GZC Car '6WHITE', Person 'B'"
10182,7805,471,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
13878,2899,1513,"NNP GZC Car '1RED', Person 'B'"
12719,3350,1185,"NNP GZC Car '1WHITE', Person 'C'"
13872,7806,471,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15740,1475,575,"NNP GZC Car '1PURPLE', Person 'A'"
14609,2309,1493,"NNP GZC Car '1PURPLE', Person 'D'"
10894,8272,554,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11972,9207,967,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12303,1305,696,"NNP GZC Car '1BLUE', Person 'B'"
10297,7870,588,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11096,8477,769,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15229,2330,1971,"NNP GZC Car '1PURPLE', Person 'D'"
13385,6,1834,"NNP GZC Car '10WHITE', Person 'A'"
13045,6974,1317,"NNP GZC Car '6WHITE', Person 'B'"
16383,7452,1547,"NNP GZC Car '8WHITE', Person 'A'"
16380,7507,1510,"NNP GZC Car '8WHITE', Person 'A'"
14337,1952,1715,"NNP GZC Car '1PURPLE', Person 'B'"
10760,8157,380,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16936,3002,701,"NNP GZC Car '1RED', Person 'B'"
12527,3375,1193,"NNP GZC Car '1WHITE', Person 'C'"
14519,5127,2124,"NNP GZC Car '3RED', Person 'A'"
14415,1900,1565,"NNP GZC Car '1PURPLE', Person 'B'"
14212,791,1694,"NNP GZC Car '14WHITE', Person 'A'"
10831,8212,570,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12865,5515,2172,"NNP GZC Car '3WHITE', Person 'A'"
11668,8967,1876,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16069,5230,724,"NNP GZC Car '3RED', Person 'B'"
14309,1543,1639,"NNP GZC Car '1PURPLE', Person 'A'"
12140,3562,1070,"NNP GZC Car '25PURPLE', Person 'A'"
18728,4153,896,"NNP GZC Car '2RED', Person 'B'"
12224,3501,329,"NNP GZC Car '25PURPLE', Person 'A'"
12442,4926,1104,"NNP GZC Car '2WHITE', Person 'A'"
16381,7507,1702,"NNP GZC Car '8WHITE', Person 'A'"
13283,374,1755,"NNP GZC Car '12WHITE', Person 'A'"
11980,9212,964,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12572,3279,1142,"NNP GZC Car '1WHITE', Person 'B'"
10925,8300,538,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
17727,6290,2009,"NNP GZC Car '6RED', Person 'A'"
10780,8178,389,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12650,3344,1251,"NNP GZC Car '1WHITE', Person 'C'"
12892,5533,1726,"NNP GZC Car '3WHITE', Person 'A'"
16154,5081,2155,"NNP GZC Car '3RED', Person 'A'"
10302,7873,587,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11729,8954,410,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12120,3526,1083,"NNP GZC Car '25PURPLE', Person 'A'"
14932,2397,585,"NNP GZC Car '1PURPLE', Person 'D'"
11479,8769,671,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10499,8015,329,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10463,7985,320,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11719,8931,853,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15845,2017,1497,"NNP GZC Car '1PURPLE', Person 'B'"
13141,7071,340,"NNP GZC Car '6WHITE', Person 'B'"
11485,8775,670,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10939,8307,464,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
17079,2715,362,"NNP GZC Car '1RED', Person 'A'"
16276,5038,1885,"NNP GZC Car '3RED', Person 'A'"
12308,1372,1712,"NNP GZC Car '1BLUE', Person 'C'"
12624,3252,1138,"NNP GZC Car '1WHITE', Person 'B'"
15534,132,1827,"NNP GZC Car '11WHITE', Person 'A'"
12668,3322,1148,"NNP GZC Car '1WHITE', Person 'C'"
14748,2453,1799,"NNP GZC Car '1PURPLE', Person 'D'"
11417,8719,533,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13000,4972,1669,"NNP GZC Car '3PURPLE', Person 'B'"
17540,6570,2030,"NNP GZC Car '6RED', Person 'B'"
11782,8973,873,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12940,5319,1721,"NNP GZC Car '3WHITE', Person 'A'"
11862,9063,920,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18223,3687,1874,"NNP GZC Car '2RED', Person 'A'"
10552,8042,370,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10135,7786,316,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10949,8312,467,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14866,1563,950,"NNP GZC Car '1PURPLE', Person 'A'"
10871,8249,460,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14820,1854,1487,"NNP GZC Car '1PURPLE', Person 'B'"
14572,1754,1492,"NNP GZC Car '1PURPLE', Person 'B'"
11612,8879,694,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11697,8924,828,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14241,741,1483,"NNP GZC Car '14WHITE', Person 'A'"
10632,8080,426,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10979,8384,784,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12502,3392,1233,"NNP GZC Car '1WHITE', Person 'C'"
12651,3409,1188,"NNP GZC Car '1WHITE', Person 'C'"
10814,8197,345,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12177,3548,1095,"NNP GZC Car '25PURPLE', Person 'A'"
15236,1797,1556,"NNP GZC Car '1PURPLE', Person 'B'"
13085,6982,1339,"NNP GZC Car '6WHITE', Person 'B'"
16947,2889,1506,"NNP GZC Car '1RED', Person 'B'"
11128,8501,329,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11019,8417,778,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12491,4944,1108,"NNP GZC Car '2WHITE', Person 'A'"
